-nan(ind), 126.489679, -nan(ind)
-4.048318, 126.499019, 122.450701
-nan(ind), 126.510693, -nan(ind)
-4.197103, 126.524707, 122.327604
-3.580406, 126.541106, 122.960699
-4.112671, 126.559891, 122.447220
-nan(ind), 126.581186, -nan(ind)
-4.159148, 126.604988, 122.445840
-nan(ind), 126.631122, -nan(ind)
-2.377846, 126.659715, 124.281868
-4.246543, 126.690737, 122.444194
-nan(ind), 126.723999, -nan(ind)
-4.202552, 126.759451, 122.556899
-nan(ind), 126.797029, -nan(ind)
-3.930045, 126.836656, 122.906610
-4.436847, 126.878235, 122.441387
-nan(ind), 126.921771, -nan(ind)
-4.533209, 126.967306, 122.434097
-nan(ind), 127.014571, -nan(ind)
-4.623146, 127.063405, 122.440259
-nan(ind), 127.113606, -nan(ind)
-nan(ind), 127.164757, -nan(ind)
-4.776081, 127.216600, 122.440518
-4.828305, 127.268983, 122.440678
-4.500036, 127.321595, 122.821559
-nan(ind), 127.373963, -nan(ind)
-nan(ind), 127.425840, -nan(ind)
-nan(ind), 127.476839, -nan(ind)
-4.751081, 127.526436, 122.775355
-nan(ind), 127.574217, -nan(ind)
-nan(ind), 127.619768, -nan(ind)
-nan(ind), 127.662679, -nan(ind)
-5.258899, 127.702562, 122.443663
-nan(ind), 127.739061, -nan(ind)
-5.327690, 127.771869, 122.444179
-nan(ind), 127.800744, -nan(ind)
-nan(ind), 127.825528, -nan(ind)
-nan(ind), 127.846416, -nan(ind)
-5.417775, 127.863650, 122.445875
-4.502544, 127.877177, 123.374634
-4.671989, 127.887166, 123.215177
-nan(ind), 127.894120, -nan(ind)
-5.449018, 127.898694, 122.449675
-6.152884, 127.901689, 121.748805
-5.354735, 127.904031, 122.549297
-nan(ind), 127.906737, -nan(ind)
-5.457833, 127.910874, 122.453042
-nan(ind), 127.917509, -nan(ind)
-nan(ind), 127.927938, -nan(ind)
-nan(ind), 127.943017, -nan(ind)
-nan(ind), 127.963225, -nan(ind)
-nan(ind), 127.988963, -nan(ind)
-nan(ind), 128.020182, -nan(ind)
-nan(ind), 128.056590, -nan(ind)
-nan(ind), 128.097493, -nan(ind)
-nan(ind), 128.141794, -nan(ind)
-4.008222, 128.188003, 124.179781
-5.769359, 128.234274, 122.464915
-nan(ind), 128.278458, -nan(ind)
-nan(ind), 128.318177, -nan(ind)
-nan(ind), 128.351174, -nan(ind)
-nan(ind), 128.374865, -nan(ind)
-nan(ind), 128.386452, -nan(ind)
-6.594809, 128.383561, 121.788752
-nan(ind), 128.364069, -nan(ind)
-nan(ind), 128.326203, -nan(ind)
-nan(ind), 128.268634, -nan(ind)
-5.716246, 128.190562, 122.474316
-nan(ind), 128.091797, -nan(ind)
-5.496693, 127.972819, 122.476126
-nan(ind), 127.834832, -nan(ind)
-5.099300, 127.679791, 122.580491
-5.031573, 127.510397, 122.478825
-5.396309, 127.330070, 121.933761
-nan(ind), 127.142871, -nan(ind)
-4.467362, 126.953501, 122.486139
-nan(ind), 126.766932, -nan(ind)
-nan(ind), 126.588218, -nan(ind)
-nan(ind), 126.422494, -nan(ind)
-nan(ind), 126.274634, -nan(ind)
-nan(ind), 126.149024, -nan(ind)
-nan(ind), 126.049342, -nan(ind)
-3.490971, 125.978373, 122.487402
-3.450022, 125.937852, 122.487830
-3.440228, 125.928356, 122.488128
-nan(ind), 125.949228, -nan(ind)
-nan(ind), 125.998532, -nan(ind)
-1.780320, 126.073044, 124.292724
-nan(ind), 126.168237, -nan(ind)
-nan(ind), 126.278292, -nan(ind)
-nan(ind), 126.396093, -nan(ind)
-nan(ind), 126.513417, -nan(ind)
-5.580881, 126.620705, 121.039824
-nan(ind), 126.706824, -nan(ind)
-4.553577, 126.759484, 122.205907
-nan(ind), 126.765431, -nan(ind)
-4.283145, 126.710546, 122.427401
-nan(ind), 126.580244, -nan(ind)
-nan(ind), 126.360154, -nan(ind)
-nan(ind), 126.037387, -nan(ind)
-3.120849, 125.601669, 122.480819
-nan(ind), 125.047496, -nan(ind)
-nan(ind), 124.377269, -nan(ind)
-1.120812, 123.604139, 122.483327
-0.268982, 122.754897, 122.485915
-nan(ind), 121.871788, -nan(ind)
-nan(ind), 121.012079, -nan(ind)
-nan(ind), 120.244231, -nan(ind)
2.880941, 119.640193, 122.521134
-nan(ind), 119.264553, -nan(ind)
-nan(ind), 119.162882, -nan(ind)
3.153163, 119.352811, 122.505974
-nan(ind), 119.819925, -nan(ind)
-nan(ind), 120.520919, -nan(ind)
-nan(ind), 121.392905, -nan(ind)
-nan(ind), 122.364720, -nan(ind)
-nan(ind), 123.367842, -nan(ind)
-2.509858, 124.344274, 121.834416
-nan(ind), 125.250546, -nan(ind)
-nan(ind), 126.058283, -nan(ind)
-nan(ind), 126.752450, -nan(ind)
-nan(ind), 127.328479, -nan(ind)
-nan(ind), 127.789192, -nan(ind)
-5.656031, 128.142070, 122.486039
-nan(ind), 128.397116, -nan(ind)
-nan(ind), 128.565322, -nan(ind)
-nan(ind), 128.657681, -nan(ind)
-nan(ind), 128.684603, -nan(ind)
-nan(ind), 128.655642, -nan(ind)
-nan(ind), 128.579411, -nan(ind)
-nan(ind), 128.463801, -nan(ind)
-5.484389, 128.315741, 122.831353
-nan(ind), 128.141338, -nan(ind)
-3.378909, 127.946358, 124.567449
-nan(ind), 127.736182, -nan(ind)
-nan(ind), 127.516061, -nan(ind)
-4.699710, 127.290860, 122.591150
-nan(ind), 127.065085, -nan(ind)
-3.946778, 126.843203, 122.896425
-nan(ind), 126.629702, -nan(ind)
-4.014535, 126.428498, 122.413963
-2.658244, 126.242834, 123.584591
-nan(ind), 126.075721, -nan(ind)
-nan(ind), 125.929588, -nan(ind)
-nan(ind), 125.806214, -nan(ind)
-nan(ind), 125.706682, -nan(ind)
-3.572237, 125.631376, 122.059139
-nan(ind), 125.580004, -nan(ind)
-nan(ind), 125.551665, -nan(ind)
-nan(ind), 125.544940, -nan(ind)
-nan(ind), 125.558089, -nan(ind)
-nan(ind), 125.589009, -nan(ind)
-nan(ind), 125.635373, -nan(ind)
-nan(ind), 125.694898, -nan(ind)
-2.213846, 125.765363, 123.551516
-nan(ind), 125.844687, -nan(ind)
-nan(ind), 125.930983, -nan(ind)
-4.093036, 126.022584, 121.929548
-nan(ind), 126.118062, -nan(ind)
-2.666356, 126.216339, 123.549983
-nan(ind), 126.316420, -nan(ind)
-nan(ind), 126.417371, -nan(ind)
-4.031484, 126.518538, 122.487053
-nan(ind), 126.619388, -nan(ind)
-3.973830, 126.719485, 122.745654
-3.119509, 126.818461, 123.698952
-nan(ind), 126.915997, -nan(ind)
-5.349975, 127.011805, 121.661830
-nan(ind), 127.105616, -nan(ind)
-4.712133, 127.197172, 122.485039
-nan(ind), 127.286219, -nan(ind)
-nan(ind), 127.372508, -nan(ind)
-4.039070, 127.456110, 123.417040
-5.052695, 127.536760, 122.484066
-5.129782, 127.613872, 122.484090
-5.203147, 127.687193, 122.484046
-5.272536, 127.756471, 122.483935
-nan(ind), 127.821451, -nan(ind)
-5.398364, 127.881869, 122.483505
-nan(ind), 127.937457, -nan(ind)
-nan(ind), 127.987932, -nan(ind)
-nan(ind), 128.033000, -nan(ind)
-nan(ind), 128.072347, -nan(ind)
-nan(ind), 128.105798, -nan(ind)
-nan(ind), 128.132992, -nan(ind)
-5.672764, 128.153379, 122.480616
-3.611869, 128.166550, 124.554681
-nan(ind), 128.172070, -nan(ind)
-5.697469, 128.169484, 122.472015
-nan(ind), 128.158323, -nan(ind)
-5.641093, 128.138194, 122.497101
-5.611994, 128.108929, 122.496935
-5.589439, 128.070033, 122.480595
-nan(ind), 128.020845, -nan(ind)
-nan(ind), 127.961067, -nan(ind)
-nan(ind), 127.890643, -nan(ind)
-nan(ind), 127.809551, -nan(ind)
-5.242316, 127.717853, 122.475536
-5.140668, 127.615974, 122.475307
-5.029591, 127.504638, 122.475047
-4.910152, 127.384906, 122.474754
-4.783783, 127.258219, 122.474437
-4.652324, 127.126419, 122.474096
-4.518029, 126.991761, 122.473731
-4.383552, 126.856892, 122.473340
-4.251898, 126.724813, 122.472915
-4.126350, 126.598797, 122.472447
-4.010354, 126.482285, 122.471931
-3.907388, 126.378744, 122.471357
-3.820795, 126.291507, 122.470712
-3.753611, 126.223596, 122.469986
-3.708384, 126.177550, 122.469166
-3.687021, 126.155645, 122.468624
-3.690659, 126.159013, 122.468354
-3.719587, 126.187563, 122.467976
-3.773225, 126.240716, 122.467492
-3.850152, 126.317060, 122.466908
-3.948202, 126.414508, 122.466307
-4.064585, 126.530280, 122.465695
-4.196066, 126.661076, 122.465010
-nan(ind), 126.803403, -nan(ind)
-4.490222, 126.953857, 122.463636
-4.645751, 127.108912, 122.463162
-4.802414, 127.265351, 122.462937
-4.957199, 127.420157, 122.462958
-5.107482, 127.570413, 122.462931
-5.251065, 127.713924, 122.462859
-5.386186, 127.848926, 122.462740
-5.511510, 127.974081, 122.462572
-nan(ind), 128.088442, -nan(ind)
-6.268554, 128.191411, 121.922856
-5.808694, 128.282690, 122.473996
-5.886359, 128.362508, 122.476149
-5.969293, 128.431001, 122.461708
-6.026482, 128.488182, 122.461700
-6.072858, 128.534460, 122.461601
-6.108905, 128.570457, 122.461552
-6.135156, 128.596708, 122.461552
-6.152164, 128.613678, 122.461514
-nan(ind), 128.621937, -nan(ind)
-6.160722, 128.622002, 122.461280
-6.153411, 128.614443, 122.461032
-6.139138, 128.599835, 122.460697
-6.118487, 128.578762, 122.460275
-6.092053, 128.551819, 122.459766
-6.060449, 128.519618, 122.459169
-6.024303, 128.482786, 122.458484
-5.984255, 128.441963, 122.457708
-5.940946, 128.397963, 122.457017
-5.894981, 128.351397, 122.456416
-5.846908, 128.302631, 122.455723
-nan(ind), 128.252564, -nan(ind)
-5.746023, 128.201471, 122.455448
-5.693493, 128.149389, 122.455896
-5.639267, 128.096003, 122.456736
-5.582595, 128.040084, 122.457488
-5.522193, 127.980337, 122.458144
-5.456122, 127.914816, 122.458695
-nan(ind), 127.840820, -nan(ind)
-5.295337, 127.754790, 122.459453
-5.192591, 127.652242, 122.459651
-5.068010, 127.527739, 122.459730
-4.915232, 127.374926, 122.459694
-4.727105, 127.186667, 122.459562
-4.495970, 126.955332, 122.459362
-4.214125, 126.673268, 122.459143
-3.874558, 126.333531, 122.458974
-nan(ind), 125.930912, -nan(ind)
-3.004106, 125.463284, 122.459178
-2.473434, 124.933229, 122.459795
-4.447975, 124.349802, 119.901827
-nan(ind), 123.730140, -nan(ind)
-0.085426, 123.100467, 123.015041
-0.028134, 122.495940, 122.467806
0.618701, 121.958920, 122.577621
-nan(ind), 121.534812, -nan(ind)
1.210526, 121.266439, 122.476965
1.290816, 121.187993, 122.478809
1.160833, 121.318730, 122.479562
-nan(ind), 121.659286, -nan(ind)
0.244298, 122.191570, 122.435869
-nan(ind), 122.881624, -nan(ind)
-1.212316, 123.685127, 122.472811
-2.083332, 124.553870, 122.470538
-2.972938, 125.441657, 122.468719
-3.841086, 126.308577, 122.467490
-4.656394, 127.123253, 122.466859
-5.396537, 127.863278, 122.466741
-6.047310, 128.514488, 122.467178
-6.600970, 129.068999, 122.468029
-7.054335, 129.523324, 122.468989
-nan(ind), 129.876887, -nan(ind)
-7.659468, 130.130271, 122.470803
-7.812439, 130.283946, 122.471507
-7.865298, 130.337301, 122.472003
-7.815702, 130.287962, 122.472259
-7.659125, 130.131388, 122.472263
-7.388726, 129.860746, 122.472020
-6.995566, 129.467136, 122.471570
-6.469268, 128.940258, 122.470990
-5.799276, 128.269689, 122.470413
-4.976908, 127.446949, 122.470041
-3.998351, 126.468497, 122.470147
-2.868610, 125.339669, 122.471060
-0.870057, 124.079226, 123.209170
-0.247140, 122.723667, 122.476528
1.151502, 121.329798, 122.481299
2.513474, 119.973553, 122.487026
3.749637, 118.743228, 122.492865
4.771077, 117.726569, 122.497645
5.506589, 116.993597, 122.500186
5.919972, 116.579741, 122.499714
6.021164, 116.475011, 122.496174
6.488813, 116.623510, 123.112323
5.549437, 116.933767, 122.483204
5.179894, 117.296391, 122.476285
4.866911, 117.603703, 122.470614
4.700193, 117.766761, 122.466953
4.738149, 117.727600, 122.465749
5.000580, 117.466830, 122.467411
5.465436, 117.006478, 122.471914
6.069510, 116.409210, 122.478720
6.714154, 115.772917, 122.487071
7.277667, 115.218053, 122.495719
7.634796, 114.868291, 122.503088
7.680724, 114.826966, 122.507690
7.353331, 115.155326, 122.508656
6.646199, 115.859887, 122.506086
5.607432, 116.893553, 122.500985
-nan(ind), 118.169744, -nan(ind)
2.905397, 119.583670, 122.489067
1.451427, 121.033193, 122.484619
0.048214, 122.433673, 122.481887
-1.244084, 123.724884, 122.480799
-2.390171, 124.871195, 122.481024
-3.375476, 125.857786, 122.482311
-3.827106, 126.684744, 122.857638
-nan(ind), 127.361633, -nan(ind)
-4.905465, 127.903400, 122.997935
-5.836385, 128.327003, 122.490618
-6.156893, 128.649340, 122.492447
-6.391991, 128.886045, 122.494054
-6.555469, 129.050905, 122.495436
-6.659060, 129.155671, 122.496610
-6.712505, 129.210101, 122.497595
-6.723722, 129.222137, 122.498414
-nan(ind), 129.198134, -nan(ind)
-6.643464, 129.143227, 122.499763
-6.560882, 129.061339, 122.500457
-nan(ind), 128.955401, -nan(ind)
-6.326192, 128.827809, 122.501618
-nan(ind), 128.680497, -nan(ind)
-5.476962, 128.515116, 123.038154
-nan(ind), 128.333197, -nan(ind)
-4.978722, 128.136310, 123.157587
-5.132221, 127.926416, 122.794195
-4.938258, 127.705548, 122.767291
-4.970175, 127.475912, 122.505737
-4.733828, 127.240405, 122.506576
-4.495008, 127.002418, 122.507410
-4.257584, 126.765824, 122.508240
-4.025849, 126.534908, 122.509059
-3.804377, 126.314234, 122.509856
-nan(ind), 126.108639, -nan(ind)
